Year,Mount,Day,Hour,Total amount of precipitation,Vapor_Pressure,Relative_Humudity,Amount of cloudiness,Actual_Pressure,Temperature
2016,12,30,18,3.2,7.5,99,7,1013.3,3
2016,12,30,19,4.7,7.5,99,7,1013,3.1
2016,12,30,20,4.4,7,99,7,1012.2,2.1
2016,12,30,21,5.4,6.5,99,7,1011.1,1.5
2016,12,30,22,3.2,6.5,99,7,1011.4,1.3
2016,12,30,23,0.8,6.5,99,7,1010.9,0.9
2016,12,31,0,0,7,99,7,1010.4,2.5
2016,12,31,1,0,6.5,99,7,1011.8,1.7
2016,12,31,2,0,6.5,99,7,1012.2,1.3
2016,12,31,3,0,6,99,7,1013,0.9
2016,12,31,4,0,6,99,7,1013.9,0.7
2016,12,31,5,0,6.5,99,7,1014.8,1
2016,12,31,6,0,6.3,97,7,1015.7,1.2
2016,12,31,7,0,6.1,94,7,1016.1,1.5
2016,12,31,8,0,6,92,7,1016.8,1.9
2016,12,31,9,0,6.3,90,7,1016.9,2.3
2016,12,31,10,0.7,6.2,89,7,1016.4,2.4
2016,12,31,11,1.1,6.2,95,7,1016.6,1.3
2016,12,31,12,0.7,6,99,7,1016.3,0.7
2016,12,31,13,1.3,6,99,7,1016.4,0.9
2016,12,31,14,3.3,6.5,99,7,1015.9,1.4
2016,12,31,15,4.4,7,99,7,1015.6,2
2016,12,31,16,3.9,7,99,7,1015.8,2.5
2016,12,31,17,2.6,7.5,99,7,1016.2,4
2016,12,31,18,1.9,8,99,7,1016.6,3.8
2016,12,31,19,1.3,7.5,99,7,1017,3
2016,12,31,20,0.7,7,99,7,1017.2,2.6
2016,12,31,21,1,7,99,7,1017.6,2.3
2016,12,31,22,1.1,7,99,7,1017.9,2.4
2016,12,31,23,0.9,6.5,99,7,1018,1.8
2017,1,1,0,0.5,6.5,99,7,1018.4,1.5
2017,1,1,1,0.2,6.5,99,7,1018.5,1.4
2017,1,1,2,0,6.5,99,7,1017.9,1.2
2017,1,1,3,0,6.5,99,7,1017.8,1.1
2017,1,1,4,0,6,99,7,1018.1,0.6
2017,1,1,5,0,6,99,7,1018.3,0.3
2017,1,1,6,0,6,99,7,1018.6,0.2
2017,1,1,7,0.1,5.9,98,7,1018.9,0.4
2017,1,1,8,0,6.3,97,7,1019.1,1.1
2017,1,1,9,0.1,6.1,91,7,1018.9,2.8
2017,1,1,10,0,6.2,78,7,1017.7,4.1
2017,1,1,11,0,5.8,71,6,1017,5.4
2017,1,1,12,0,6.1,72,5,1016.8,4.5
2017,1,1,13,0,6.1,74,4,1016.8,4.2
2017,1,1,14,0,5.6,74,2,1016.6,3.7
2017,1,1,15,0,5.6,80,3,1016.7,2.9
2017,1,1,16,0,6,85,3,1016.8,2
2017,1,1,17,0,5.9,90,2,1016.7,1.3
2017,1,1,18,0,6.1,87,2,1016.7,2
2017,1,1,19,0,5.8,89,0,1016.8,1.7
2017,1,1,20,0,6,85,0,1016.6,2.3
2017,1,1,21,0,6.1,87,0,1016.5,2.3
2017,1,1,22,0,6.1,86,0,1016.2,2.3
2017,1,1,23,0,5.9,90,0,1016,2
2017,1,2,0,0,6.3,89,0,1016.2,2.4
2017,1,2,1,0,6.3,89,0,1016.1,2.2
2017,1,2,2,0,6.1,87,0,1015.6,2.1
2017,1,2,3,0,6,92,0,1015.5,1.2
2017,1,2,4,0,5.7,87,0,1015.5,1.6
2017,1,2,5,0,5.8,89,0,1015.8,1.7
2017,1,2,6,0,6.1,87,2,1015.9,2.2
2017,1,2,7,0,6.1,82,0,1016,3.2
2017,1,2,8,0,6.1,73,0,1015.8,5
2017,1,2,9,0,6.1,62,0,1015.5,7.3
2017,1,2,10,0,6.3,60,0,1014.6,8.1
2017,1,2,11,0,5.5,56,0,1014.1,6.2
2017,1,2,12,0,5.2,62,0,1013.8,5.7
2017,1,2,13,0,5.5,64,0,1013.7,5.3
2017,1,2,14,0,5.5,68,0,1013.7,4.5
2017,1,2,15,0,5.5,72,0,1013.5,3.7
2017,1,2,16,0,5.8,77,0,1013.5,3.5
2017,1,2,17,0,5.6,75,0,1013.7,3.6
2017,1,2,18,0,5.8,76,0,1013.6,3.2
2017,1,2,19,0,5.5,73,0,1013.4,3.6
2017,1,2,20,0,5.8,71,0,1013.3,4.2
2017,1,2,21,0,6,75,0,1013.2,4
2017,1,2,22,0,5.7,70,0,1012.9,4.6
2017,1,2,23,0,5.5,68,0,1013,4.8
2017,1,3,0,0,5.6,69,3,1013,4.5
2017,1,3,1,0,5.6,69,0,1013.2,4.6
2017,1,3,2,0,5.6,69,0,1012.8,4.8
2017,1,3,3,0,5.7,71,0,1012.6,4.7
2017,1,3,4,0,5.7,70,0,1012.9,4.5
2017,1,3,5,0,5.5,68,0,1013.3,5
2017,1,3,6,0,5.7,67,5,1013.6,5.5
2017,1,3,7,0,5.6,64,2,1013.9,5.9
2017,1,3,8,0,6.1,61,2,1014,7.5
2017,1,3,9,0,6.4,56,0,1013.2,9.3
2017,1,3,10,0,6.3,56,0,1012.6,10
2017,1,3,11,0,6.5,59,2,1012.5,8.3
2017,1,3,12,0,6.4,60,3,1012.3,8.1
2017,1,3,13,0,6.1,64,4,1012.4,7.8
2017,1,3,14,0,6.3,63,3,1012.3,7.4
2017,1,3,15,0,6.5,66,5,1012.7,7.2
2017,1,3,16,0,6.4,69,6,1013.1,6.9
2017,1,3,17,0,6.6,72,6,1013,6.7
2017,1,3,18,0,6.6,72,6,1013,6.7
2017,1,3,19,0,6.6,76,2,1013.2,5.9
2017,1,3,20,0,6.8,78,2,1013.2,5.1
2017,1,3,21,0,7.2,82,2,1013.2,5.2
2017,1,3,22,0,6.9,85,2,1013.1,5
2017,1,3,23,0,7.2,89,2,1012.8,4.7
2017,1,4,0,0,6.9,83,6,1012.5,4.8
2017,1,4,1,0,7.1,82,5,1012.5,5.1
2017,1,4,2,0,7.6,87,5,1012.6,5
2017,1,4,3,0,7.3,85,5,1012,5.5
2017,1,4,4,0,7.6,87,5,1011.7,5
2017,1,4,5,0,7.4,91,5,1011.6,4.8
2017,1,4,6,0,7.6,94,6,1011,4.2
2017,1,4,7,0,7.6,95,6,1010.9,4.5
2017,1,4,8,0,7.5,83,6,1010.9,6.8
2017,1,4,9,0,7.7,72,6,1010,9.7
2017,1,4,10,0,7.2,59,5,1009.1,10.3
2017,1,4,11,0,7.4,58,3,1008.4,10.4
2017,1,4,12,0,7.6,61,4,1007.5,10.1
2017,1,4,13,0,7.2,60,4,1007.3,10
2017,1,4,14,0,7.2,64,3,1007,9.4
2017,1,4,15,0,7.2,68,3,1006.6,8.7
2017,1,4,16,0,7.2,66,3,1006.2,8.5
2017,1,4,17,0,7,67,4,1005.8,8.9
2017,1,4,18,0,7.6,66,4,1005.6,9.2
2017,1,4,19,0,7.3,68,6,1005.1,8.9
2017,1,4,20,0,7.5,70,6,1004.4,8.5
2017,1,4,21,0,7.8,73,6,1003.9,8.8
2017,1,4,22,0,7.6,76,6,1003.2,8
2017,1,4,23,0,7.6,66,6,1002.1,9.2
2017,1,5,0,0.6,7.2,64,6,1002,9.8
2017,1,5,1,1.3,8.9,83,6,1001.9,8.2
2017,1,5,2,0.7,9,90,6,1001.6,7.5
2017,1,5,3,0.9,8.8,93,7,1000.7,6.9
2017,1,5,4,1.5,9.4,94,7,1000.8,7.2
2017,1,5,5,2,9.1,97,7,1001,6.8
2017,1,5,6,4.1,9.8,99,7,1000.7,6.9
2017,1,5,7,3.2,9.9,99,7,1001.2,7.9
2017,1,5,8,2.8,10.6,99,7,1001,8.3
2017,1,5,9,1.3,10.4,99,7,1000.6,8.5
2017,1,5,10,0,10.4,97,7,1000.2,8.9
2017,1,5,11,0,10.8,95,7,1000.1,9.8
2017,1,5,12,0,11.2,92,7,1000.3,10.1
2017,1,5,13,0,11.2,92,7,1000.6,10.5
2017,1,5,14,0,11.3,93,7,1000.8,10
2017,1,5,15,0.1,10.3,95,7,1001.1,8.4
2017,1,5,16,0,9.7,97,7,1001.2,7.9
2017,1,5,17,1.8,9.9,99,7,1000.7,7.2
2017,1,5,18,0.7,9.9,99,7,1000.7,7.6
2017,1,5,19,0,9.9,99,7,1000,7.3
2017,1,5,20,0,9.9,99,7,999.6,7.2
2017,1,5,21,0.6,9.9,99,7,999.4,7.4
2017,1,5,22,0,9.9,99,7,998.8,7.4
2017,1,5,23,0,9.9,99,7,997.9,8.1
2017,1,6,0,0,10.4,99,7,997.1,9.7
2017,1,6,1,0,9.9,81,7,996.3,10.9
2017,1,6,2,0,9.7,74,7,995.9,11.4
2017,1,6,3,1.8,10.2,69,7,995.5,12
2017,1,6,4,1.3,10.6,92,7,996.3,9.9
2017,1,6,5,0.5,10.9,95,7,995.3,9.4
2017,1,6,6,0,11,96,8,995.8,9.6
2017,1,6,7,0,11.5,86,8,995.5,11
2017,1,6,8,0,11.3,88,8,995.8,11.3
2017,1,6,9,0,11.2,86,8,995.5,11.2
2017,1,6,10,0,10.3,84,8,996.2,10.8
2017,1,6,11,0,8,91,8,997.8,4.6
2017,1,6,12,0.3,6.4,97,8,998.6,1.8
2017,1,6,13,1.4,6.4,99,8,999.1,1.1
2017,1,6,14,1.4,6,99,8,999.6,0.4
2017,1,6,15,1.3,6,99,8,1000.1,0.1
2017,1,6,16,1.9,6,99,8,1001,-0.3
2017,1,6,17,1.3,6,99,8,1002,-0.7
2017,1,6,18,2,5.6,99,8,1003.2,-1.3
2017,1,6,19,2.4,5.6,99,8,1003.8,-1.7
2017,1,6,20,1.9,5.6,99,8,1004.3,-1.7
2017,1,6,21,1.7,5.6,99,8,1004.5,-1.7
2017,1,6,22,1.6,5.6,99,8,1004.6,-1.8
2017,1,6,23,1.6,5.6,99,8,1003.8,-2
2017,1,7,0,1.9,5.2,99,8,1003.6,-2.3
2017,1,7,1,1.8,5.2,99,8,1002.9,-2.7
2017,1,7,2,1.5,5.2,99,8,1002.5,-2.6
2017,1,7,3,1.2,5.2,99,8,1002.7,-2.5
2017,1,7,4,1.5,5.2,99,8,1002.9,-2.6
2017,1,7,5,1.4,5.2,99,8,1003.1,-2.9
2017,1,7,6,1,4.8,99,8,1004,-3.2
2017,1,7,7,0.7,4.8,99,8,1004.3,-3
2017,1,7,8,0.6,4.8,99,8,1004.7,-3.3
2017,1,7,9,0.4,4.8,99,8,1004.9,-3.3
2017,1,7,10,0.5,4.8,99,8,1005.3,-3.1
2017,1,7,11,0.3,4.8,99,8,1005.3,-3.6
2017,1,7,12,0.8,4.5,99,8,1006.1,-4
2017,1,7,13,0.3,4.5,99,8,1007.1,-4.4
2017,1,7,14,0.1,4.5,99,8,1007.8,-4.5
2017,1,7,15,0.5,4.5,99,8,1008.5,-4.7
2017,1,7,16,0.8,4.5,99,8,1009.3,-4.6
2017,1,7,17,0.7,4.5,99,8,1009.7,-4.5
2017,1,7,18,0.2,4.5,99,8,1010.2,-4.3
2017,1,7,19,0,4.5,98,8,1010.7,-4.5
2017,1,7,20,0.4,4.5,98,8,1010.9,-4.9
2017,1,7,21,0.6,4.5,99,8,1011.2,-4.5
2017,1,7,22,0.1,4.5,98,8,1010.7,-4.2
2017,1,7,23,0.2,4.5,98,8,1010.4,-4.2
2017,1,8,0,0.4,4.8,99,8,1010.1,-4
2017,1,8,1,0.8,4.8,99,8,1009.8,-3.9
2017,1,8,2,0.5,4.5,99,8,1009.2,-4.1
2017,1,8,3,0,4.5,99,8,1008.8,-4.1
2017,1,8,4,0,4.8,98,8,1008.8,-3.8
2017,1,8,5,0.2,4.8,99,8,1008.9,-3.7
2017,1,8,6,0.1,4.8,99,8,1008.8,-3.5
2017,1,8,7,0.1,4.8,99,8,1008.9,-3.2
2017,1,8,8,0.7,5.2,99,8,1009,-2.6
2017,1,8,9,0.1,5.9,98,8,1009,-0.8
2017,1,8,10,0.4,6,99,8,1008.1,-0.2
2017,1,8,11,3,6,99,8,1007.4,-0.3
2017,1,8,12,1.9,5.6,99,8,1007.2,-1.8
2017,1,8,13,0.2,5.2,99,8,1007.3,-2.4
2017,1,8,14,0.2,5.2,99,8,1007.2,-2.3
2017,1,8,15,0.1,5.2,99,8,1007.8,-2.6
2017,1,8,16,0,5.2,99,8,1008.3,-2.8
2017,1,8,17,0,5.2,99,8,1008.1,-3
2017,1,8,18,0,4.8,99,8,1008.2,-3.1
2017,1,8,19,0,5.2,99,8,1008.1,-2.8
2017,1,8,20,0,5.2,99,8,1008.3,-2.5
2017,1,8,21,0.1,5.2,99,8,1008.3,-2.4
2017,1,8,22,0.1,5.2,99,8,1008.3,-2.5
2017,1,8,23,0.8,5.2,99,8,1008.3,-2.5
2017,1,9,0,1.6,5.2,99,8,1008.3,-2.4
2017,1,9,1,0.8,5.2,99,8,1008.1,-2.7
2017,1,9,2,0.6,5.2,99,8,1008,-2.9
2017,1,9,3,0.8,4.8,99,8,1007.9,-3
2017,1,9,4,1,5.2,99,8,1008.2,-2.8
2017,1,9,5,1.3,5.2,99,8,1008.3,-2.8
2017,1,9,6,2.7,5.2,99,8,1008.7,-2.3
2017,1,9,7,1.8,5.6,99,8,1008.9,-1.4
2017,1,9,8,0.8,6,99,8,1009.2,-0.9
2017,1,9,9,1.1,6,99,8,1009.3,0
2017,1,9,10,1.6,6,99,8,1009.2,0
2017,1,9,11,2.3,6,99,8,1009.2,-0.2
2017,1,9,12,1.3,6,99,8,1009.3,-0.3
2017,1,9,13,0.5,6,99,8,1009.8,-0.4
2017,1,9,14,0.4,6,99,8,1010.6,-0.5
2017,1,9,15,0.5,6,99,8,1010.9,-0.7
2017,1,9,16,0.1,6,99,8,1011.2,-0.8
2017,1,9,17,0.1,6,99,8,1011.7,-0.7
2017,1,9,18,0.1,6,99,8,1012,-0.5
2017,1,9,19,0.4,6,99,8,1012.4,-0.3
2017,1,9,20,0.3,6,99,8,1012.1,-0.2
2017,1,9,21,0,6,99,7,1012.2,-0.4
2017,1,9,22,0,6,99,7,1012.2,-0.9
2017,1,9,23,0,5.2,99,7,1011.9,-2.2
2017,1,10,0,0,5.2,99,6,1011.3,-2.4
2017,1,10,1,0,5.6,99,6,1011,-1.8
2017,1,10,2,0,5.6,99,6,1010.9,-1.3
2017,1,10,3,0,5.6,99,6,1010.5,-1.6
2017,1,10,4,0,5.6,99,6,1009.9,-1.5
2017,1,10,5,0,6,99,6,1009.6,-0.8
2017,1,10,6,0,6,99,5,1008.9,-0.4
2017,1,10,7,0,6,99,7,1008.1,0
2017,1,10,8,0,6,99,7,1007.9,0.3
2017,1,10,9,0,6,99,7,1006.6,0.8
2017,1,10,10,1.5,6,99,7,1005.2,0.6
2017,1,10,11,0.3,6,99,7,1003.3,0.2
2017,1,10,12,0.2,6,99,7,1001.7,0.8
2017,1,10,13,0,6.5,99,7,999.8,1.3
2017,1,10,14,0.2,6.5,99,7,999.4,1.9
2017,1,10,15,0,7,99,7,998.7,2.3
2017,1,10,16,0,7,99,7,998.4,2.9
2017,1,10,17,0,7,99,7,998.6,2.8
2017,1,10,18,0,7,99,7,999.4,2.5
2017,1,10,19,0.1,7.3,96,7,1000.6,3.2
2017,1,10,20,0,6.7,89,7,1001.6,3.5
2017,1,10,21,0,6.6,87,7,1002.6,4
2017,1,10,22,0,6.8,84,7,1003.3,4.2
2017,1,10,23,0,6.3,78,7,1003.8,4.5
2017,1,11,0,0,6.3,78,6,1005.1,4.4
2017,1,11,1,0.1,5.9,72,6,1005.6,4.3
2017,1,11,2,0,5.9,73,6,1006.2,4.3
2017,1,11,3,0,6.2,80,7,1007.7,3.8
2017,1,11,4,0,5.8,88,7,1010.2,1.1
2017,1,11,5,0,5.5,90,7,1011.4,0.7
2017,1,11,6,0,5.8,89,6,1012.4,1.3
2017,1,11,7,0,5.9,86,5,1013.3,2.3
2017,1,11,8,0,6.1,80,5,1013.6,4.1
2017,1,11,9,0,6.8,73,5,1014.1,6.2
2017,1,11,10,0,6.7,73,6,1013.6,7
2017,1,11,11,0,6.4,68,7,1013.4,6.1
2017,1,11,12,0,6.4,69,7,1013.3,6.8
2017,1,11,13,0,6.9,81,5,1012.7,5.6
2017,1,11,14,0,7.1,79,6,1012.4,5.1
2017,1,11,15,0,7,93,6,1012,3.8
2017,1,11,16,0,7,93,6,1011.1,3.9
2017,1,11,17,0,6.7,84,7,1010.4,4.4
2017,1,11,18,0,6.2,73,6,1010,5.2
2017,1,11,19,0,6.2,71,7,1009.4,6.8
2017,1,11,20,0,6.6,63,7,1009.3,8.5
2017,1,11,21,0,6.8,64,7,1009.3,8.7
2017,1,11,22,0.1,6.6,62,7,1009.2,8.8
2017,1,11,23,0.6,7.9,76,7,1008.8,7.4
2017,1,12,0,2.2,8,84,7,1008.8,6.5
2017,1,12,1,1.9,8.4,96,7,1007.8,5.9
2017,1,12,2,3.7,8.5,98,7,1007.9,5.7
2017,1,12,3,5.7,7.4,98,7,1008,2.9
2017,1,12,4,6.8,7,99,7,1007.4,2.2
2017,1,12,5,4.6,7,99,7,1007.9,2.1
2017,1,12,6,0.8,6.5,99,7,1008.3,1.5
2017,1,12,7,0.1,6,99,7,1008.9,0.8
2017,1,12,8,0.1,6.5,99,7,1009.8,1.3
2017,1,12,9,0.1,6.8,97,7,1010.6,2.1
2017,1,12,10,0,5.9,85,3,1010.5,3.8
2017,1,12,11,0,5.4,69,0,1010.5,4.7
2017,1,12,12,0,4.9,64,2,1011.1,3.6
2017,1,12,13,0,4.8,63,5,1011.6,3.1
2017,1,12,14,0,4.7,67,7,1012,2.5
2017,1,12,15,0,4.3,67,5,1012.1,1.7
2017,1,12,16,0,4.7,71,6,1012.5,1.6
2017,1,12,17,0,5.1,77,2,1013,2
2017,1,12,18,0,5.8,81,3,1013.2,2.4
2017,1,12,19,0,5.8,80,4,1013.5,3
2017,1,12,20,0,5.1,74,2,1013.8,2.4
2017,1,12,21,0,4.7,69,2,1014.2,2.4
2017,1,12,22,0,4.8,70,0,1014.3,2.3
2017,1,12,23,0,4.5,76,0,1014.7,0.8
2017,1,13,0,0,4.6,72,0,1014.9,1.1
2017,1,13,1,0,4.3,71,0,1015,0.6
2017,1,13,2,0,4.4,71,0,1014.7,0.6
2017,1,13,3,0,4.6,75,0,1014.5,0.5
2017,1,13,4,0,4.6,75,0,1014.7,0.6
2017,1,13,5,0,5.1,82,0,1014.8,0
2017,1,13,6,0,4.9,81,0,1014.7,0.4
2017,1,13,7,0,5.6,85,0,1014.7,1.6
2017,1,13,8,0,5.9,77,0,1014.4,4.8
2017,1,13,9,0,5.3,54,2,1013.7,8.7
2017,1,13,10,0,6,49,0,1012.7,10.3
2017,1,13,11,0,5,44,0,1011.6,9.5
2017,1,13,12,0,5.2,50,0,1010.3,8
2017,1,13,13,0,5.3,50,0,1009.5,8.2
2017,1,13,14,0,5.2,52,0,1009.4,7.7
2017,1,13,15,0,5.5,59,0,1008.7,6.5
2017,1,13,16,0,5.7,64,0,1008.4,5.5
2017,1,13,17,0,6.2,77,0,1008.2,4.3
2017,1,13,18,0,5.9,82,0,1007.8,2.8
2017,1,13,19,0,6.1,86,0,1007.3,2.4
2017,1,13,20,0,6.3,84,0,1007,3.2
2017,1,13,21,0,6.3,87,0,1006.7,3.3
2017,1,13,22,0,6,84,0,1005.9,3.6
2017,1,13,23,0,6.3,79,0,1005,4.6
2017,1,14,0,0,6,70,3,1004.2,5
2017,1,14,1,0,5.8,67,3,1003.5,5.4
2017,1,14,2,0,5.8,64,2,1002.8,6
2017,1,14,3,0,5.8,58,2,1002.1,7.1
2017,1,14,4,0,5.6,60,2,1002,7.3
2017,1,14,5,0,5.5,51,1,1002.1,8.6
2017,1,14,6,0,5.9,56,5,1001.9,8.9
2017,1,14,7,0,7,61,6,1001.9,9.3
2017,1,14,8,0,7.1,59,7,1001.7,10.2
2017,1,14,9,0,7.3,58,7,1001.6,11.5
2017,1,14,10,0,7.3,54,6,1000.9,12.3
2017,1,14,11,0,7.3,48,5,1000.3,13.6
2017,1,14,12,0,7.8,55,5,1000.7,12.6
2017,1,14,13,0,8.7,62,5,1000.7,11.9
2017,1,14,14,0,8.1,63,6,1000.7,11.7
2017,1,14,15,0,8.7,65,6,1000.9,11.3
2017,1,14,16,0,8.7,73,6,1001.5,10
2017,1,14,17,0,9,84,7,1001.4,8.9
2017,1,14,18,0.1,9,86,7,1001.2,8.7
2017,1,14,19,0.5,8.9,79,7,1001.3,8.4
2017,1,14,20,0.8,9.2,92,7,1000.9,7.9
2017,1,14,21,2.4,9.2,92,7,1000.8,7.7
2017,1,14,22,2.9,9.1,97,7,1002.7,6.4
2017,1,14,23,3.5,8.5,99,7,1003.3,5.5
2017,1,15,0,1.4,8,99,7,1004.4,4.8
2017,1,15,1,0.2,8,99,7,1005,3.9
2017,1,15,2,0,7.5,99,7,1006,3.7
2017,1,15,3,0,7.5,99,6,1005.9,3.7
2017,1,15,4,0,7.5,99,6,1006.2,3.7
2017,1,15,5,0.2,7.5,99,7,1007.4,3.9
2017,1,15,6,0.2,8,99,7,1007.9,4
2017,1,15,7,0.1,8,99,7,1008.4,4.1
2017,1,15,8,0.3,8,99,7,1008.9,4.3
2017,1,15,9,0.1,8,99,7,1008.7,4
2017,1,15,10,0.5,7.3,97,7,1008.8,3.5
2017,1,15,11,0,7.3,98,7,1008.8,3.4
2017,1,15,12,0.3,7.3,97,7,1009.1,3.4
2017,1,15,13,0.1,6.8,97,7,1009.7,2.6
2017,1,15,14,0.2,7,99,7,1010.6,2.3
2017,1,15,15,0.1,6.5,99,7,1011.4,1.8
2017,1,15,16,0.1,6.5,99,7,1012.6,1.6
2017,1,15,17,0,6.5,99,7,1013.4,1.6
2017,1,15,18,0.1,6.5,99,7,1013.5,1.9
2017,1,15,19,0,7,99,7,1013.7,2.4
2017,1,15,20,0,7,99,7,1013.8,2.7
2017,1,15,21,0,7,99,7,1014.4,2.9
2017,1,15,22,0,7,99,7,1013.8,3
2017,1,15,23,0,7.5,99,7,1013.6,3.2
2017,1,16,0,0,7.5,99,7,1013.2,3.4
2017,1,16,1,0,7.5,99,7,1012.5,3.4
2017,1,16,2,0,7.4,99,7,1011.1,3.5
2017,1,16,3,0,7.3,97,7,1011.1,3.7
2017,1,16,4,0.2,7.4,99,7,1010.9,3.8
2017,1,16,5,0,7.5,99,7,1009.8,3.8
2017,1,16,6,0.6,8,99,7,1009.8,4
2017,1,16,7,0.2,8,99,7,1009.4,4
2017,1,16,8,1.5,8,99,7,1009,4.4
2017,1,16,9,0.8,8,99,7,1008.9,4.4
2017,1,16,10,0.8,8,99,7,1008.2,4.7
2017,1,16,11,0.8,8,99,7,1007.7,4.9
2017,1,16,12,0.3,8.6,99,7,1007.3,5.3
2017,1,16,13,0.9,8.6,99,7,1007.1,5.4
2017,1,16,14,0.4,8.6,99,7,1007.3,5.2
2017,1,16,15,0.2,8.6,99,7,1007.3,5.4
2017,1,16,16,0,8.6,99,7,1007.3,5.4
2017,1,16,17,0,8.6,99,7,1007.7,5.5
2017,1,16,18,0,8.6,99,2,1008,4.9
2017,1,16,19,0,8,99,5,1008.3,4.4
2017,1,16,20,0,8,99,0,1008.6,4.2
2017,1,16,21,0,7.5,99,0,1008.9,3.6
2017,1,16,22,0,7.5,99,4,1009.1,3.3
2017,1,16,23,0,7,99,4,1009.4,2.9
2017,1,17,0,0.1,7.5,99,4,1010,3
2017,1,17,1,0.9,7.5,99,4,1010.4,3.2
2017,1,17,2,0.3,7.5,99,7,1010.5,3.7
2017,1,17,3,0,7.5,99,7,1010.1,3.6
2017,1,17,4,0,8,99,5,1010.2,4.3
2017,1,17,5,0,8,99,5,1010.3,4.5
2017,1,17,6,0,8,99,8,1010.9,4.5
2017,1,17,7,0,8,99,8,1011.3,4.7
2017,1,17,8,0,8,99,8,1011.7,4.7
2017,1,17,9,0,8.6,99,8,1011.8,5.1
2017,1,17,10,0,8.6,99,8,1011.2,5.6
2017,1,17,11,0.2,8.6,99,8,1010.8,5.6
2017,1,17,12,0,8.6,99,8,1010.8,5.5
2017,1,17,13,0,8.6,99,8,1011.4,5.4
2017,1,17,14,0.1,8.6,99,8,1011.4,5.2
2017,1,17,15,0,8.6,99,8,1011.2,5
2017,1,17,16,0.1,8.6,99,8,1011.2,5.1
2017,1,17,17,0,8.6,99,8,1011.2,5.5
2017,1,17,18,0.1,8.6,99,8,1011.2,5.7
2017,1,17,19,1.1,8.6,99,8,1011.6,5.7
2017,1,17,20,0.9,8.6,99,8,1011.7,5.8
2017,1,17,21,0,8.6,99,8,1011.5,5.8
2017,1,17,22,0.1,9.3,99,8,1011.5,6
2017,1,17,23,0,9.3,99,8,1011.6,6.1
2017,1,18,0,0,9.3,99,8,1011.7,6.2
2017,1,18,1,0.2,9.3,99,8,1012,6.2
2017,1,18,2,0,9.3,99,8,1011.9,6.1
2017,1,18,3,0,9.3,99,8,1012,6.1
2017,1,18,4,0.1,9.3,99,8,1012.5,6
2017,1,18,5,0,9.3,99,8,1013.2,6
2017,1,18,6,0.1,9.3,99,8,1013.5,6.1
2017,1,18,7,0.1,9.3,99,8,1014.6,6.3
2017,1,18,8,0.4,9.3,99,8,1015.4,6.4
2017,1,18,9,0.3,9.3,99,8,1015.9,6.7
2017,1,18,10,1,9.3,99,8,1016.2,6.5
2017,1,18,11,1.4,9.3,99,8,1016.6,6.2
2017,1,18,12,0.7,9.3,99,8,1017.1,6
2017,1,18,13,0.9,8.6,99,8,1017.9,5.8
2017,1,18,14,0.3,8.6,99,8,1018.6,5.7
2017,1,18,15,0.5,8.6,99,8,1019.2,5.4
2017,1,18,16,0.1,8.6,99,8,1020,5.2
2017,1,18,17,0.1,8.6,99,8,1020.7,5
2017,1,18,18,0,8,99,8,1021,4.9
2017,1,18,19,0,8,99,7,1021.1,5
2017,1,18,20,0,8,99,7,1021.5,4.7
2017,1,18,21,0,8,99,8,1021.6,4.8
2017,1,18,22,0.3,8,99,8,1021.4,4.7
2017,1,18,23,0,8,99,8,1021,4.7
2017,1,19,0,0.1,8,99,8,1021.5,4.7
2017,1,19,1,0.2,8,99,8,1021.4,4.6
2017,1,19,2,0.4,8,99,8,1021.6,4.7
2017,1,19,3,0.2,8,99,8,1021.3,4.7
2017,1,19,4,0,8,99,8,1021.5,4.6
2017,1,19,5,0,8,99,8,1021.6,4.7
2017,1,19,6,0.1,8,99,8,1021.5,4.9
2017,1,19,7,0,8.6,99,8,1021.8,5.1
2017,1,19,8,0,8.6,99,8,1021.8,5.1
2017,1,19,9,0,8.6,99,8,1021.6,5.4
2017,1,19,10,0,8.6,99,8,1020.9,5.6
2017,1,19,11,0,8.6,99,8,1020.3,5.5
2017,1,19,12,0,8.6,99,8,1020.1,5.7
2017,1,19,13,0,8.6,99,8,1020,5.4
2017,1,19,14,0,8.6,99,8,1020.3,5.1
2017,1,19,15,0,8.6,99,8,1020.4,5.2
2017,1,19,16,0.2,8.6,99,8,1020.3,5.1
2017,1,19,17,0.3,8.6,99,8,1020.4,5.1
2017,1,19,18,0.4,8.6,99,8,1020.6,5.1
2017,1,19,19,0.4,8.6,99,8,1020.7,5
2017,1,19,20,0.5,8,99,8,1020.9,4.8
2017,1,19,21,0,8,99,8,1021.3,4.6
2017,1,19,22,0.3,8,99,8,1021.4,4.4
2017,1,19,23,0.7,7.4,98,8,1021.8,3.9
2017,1,20,0,0.4,7.4,99,8,1022.4,3.6
2017,1,20,1,0.4,7.3,97,8,1022.9,3.6
2017,1,20,2,0.4,7.4,99,8,1023.2,3.3
2017,1,20,3,0.2,7.4,99,8,1023.4,3.1
2017,1,20,4,0.1,7.4,99,8,1023.9,2.9
2017,1,20,5,0.1,6.9,99,8,1024.5,2.7
2017,1,20,6,0,6.9,99,7,1025.1,2.7
2017,1,20,7,0,6.6,93,7,1025.8,2.7
2017,1,20,8,0,6.7,94,7,1026.1,2.8
2017,1,20,9,0,7,95,7,1026,3.4
